Manifest row,Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Client count,Client count label,Run dir,Score path,Stdout path,Observed rounds,Complete run,Result source,Run status,Committed rounds,Latest segment,Round,Round id,Segment,Accuracy,Accuracy source,Segment artifact path
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,15,14,2,31.461254936254175,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/14/round_config.json
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,16,15,2,31.71741594233187,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/15/round_config.json
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,17,16,2,32.87034137420887,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/16/round_config.json
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,18,17,2,31.528596410788325,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/17/round_config.json
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,19,18,2,31.79144046334984,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/18/round_config.json
10,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,3,3,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/log.txt,logs/tiny_instr_e3r50seg_s002_r10_37687_10.out,20,False,round config,Committed partial,20,2,20,19,2,32.418147286416136,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/3/19/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,1,0,1,27.439423212896045,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/0/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,2,1,1,28.930923731821974,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/1/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,3,2,1,27.440570261892788,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/2/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,4,3,1,27.551439340539364,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/3/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,5,4,1,26.150439665994448,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/4/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,6,5,1,26.278711118904617,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/5/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,7,6,1,26.472664558023105,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/6/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,8,7,1,26.821338327838006,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/7/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,9,8,1,26.966628258731696,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/8/round_config.json
5,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10log.txt,logs/tiny_instr_e3r50seg_s001_r05_37658_5.out,10,False,round config,Committed partial,10,1,10,9,1,27.210137474145757,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/9/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,1,0,1,21.678196966591646,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/0/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,2,1,1,23.55121405419301,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/1/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,3,2,1,25.916164085072644,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/2/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,4,3,1,28.842765280959405,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/3/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,5,4,1,28.597952988462776,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/4/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,6,5,1,28.116785027618118,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/5/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,7,6,1,28.128605605559205,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/6/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,8,7,1,29.45497619791641,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/7/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,9,8,1,27.61116113022978,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/8/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,10,9,1,26.17861002745414,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/9/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,11,10,2,28.54207132804476,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/10/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,12,11,2,29.655002802581464,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/11/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,13,12,2,27.66322852328951,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/12/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,14,13,2,27.072624673250413,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/13/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,15,14,2,26.82530416677182,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/14/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,16,15,2,27.18347919207519,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/15/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,17,16,2,29.57451375589096,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/16/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,18,17,2,27.66122811145888,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/17/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,19,18,2,28.46285339393842,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/18/round_config.json
11,ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,10,10,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/log.txt,logs/tiny_instr_e3r50seg_s002_r11_37688_11.out,20,False,round config,Committed partial,20,2,20,19,2,29.959451372172413,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-ffa-dolly_stratified-tinyllama-heter-e3-r50/seed0/10/19/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,1,0,1,18.05073707158839,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/0/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,2,1,1,26.453769548503974,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/1/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,3,2,1,27.100450400043783,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/2/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,4,3,1,28.75589222750327,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/3/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,5,4,1,27.195152836814675,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/4/round_config.json
6,flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,50,0,20,20,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20log.txt,logs/tiny_instr_e3r50seg_s001_r06_37659_6.out,10,False,round config,Committed partial,10,1,6,5,1,26.943721185285174,round_config,epoch_round_tuning_instruction_client_count_e3r50_segmented/tuning-flora-dolly_stratified-tinyllama-heter-e3-r50/seed0/20/5/round_config.json
