Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Accuracy,Previous round,Previous accuracy,Marginal accuracy gain,Compute cost
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,9,53.42960288808665,8,54.87364620938629,-1.4440433212996382,27
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,54.151624548736464,9,53.42960288808665,0.7220216606498155,30
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,2,55.5956678700361,1,52.707581227436826,2.8880866425992764,10
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,3,57.400722021660656,2,55.5956678700361,1.805054151624553,15
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,4,57.400722021660656,3,57.400722021660656,0.0,20
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,5,56.678700361010826,4,57.400722021660656,-0.7220216606498298,25
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,6,57.03971119133574,5,56.678700361010826,0.3610108303249149,30
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,7,56.678700361010826,6,57.03971119133574,-0.3610108303249149,35
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,8,60.28880866425993,7,56.678700361010826,3.610108303249106,40
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,9,61.371841155234655,8,60.28880866425993,1.0830324909747233,45
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,62.093862815884485,9,61.371841155234655,0.7220216606498298,50
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,2,56.317689530685925,1,57.400722021660656,-1.0830324909747304,16
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,3,55.23465703971119,2,56.317689530685925,-1.0830324909747375,24
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,4,58.12274368231047,3,55.23465703971119,2.8880866425992835,32
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,5,58.12274368231047,4,58.12274368231047,0.0,40
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,6,60.28880866425993,5,58.12274368231047,2.166064981949461,48
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,7,60.64981949458483,6,60.28880866425993,0.36101083032490067,56
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,8,61.73285198555957,7,60.64981949458483,1.0830324909747375,64
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,9,61.01083032490975,8,61.73285198555957,-0.7220216606498226,72
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,61.73285198555957,9,61.01083032490975,0.7220216606498226,80
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,2,52.707581227436826,1,47.292418772563174,5.415162454873652,2
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,3,46.57039711191336,2,52.707581227436826,-6.137184115523468,3
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,4,56.317689530685925,3,46.57039711191336,9.747292418772567,4
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,5,51.26353790613718,4,56.317689530685925,-5.054151624548744,5
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,6,54.151624548736464,5,51.26353790613718,2.8880866425992835,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,7,51.26353790613718,6,54.151624548736464,-2.8880866425992835,7
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,8,54.151624548736464,7,51.26353790613718,2.8880866425992835,8
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,9,53.068592057761734,8,54.151624548736464,-1.0830324909747304,9
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,52.707581227436826,9,53.068592057761734,-0.36101083032490777,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,2,53.068592057761734,1,53.068592057761734,0.0,4
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,3,56.678700361010826,2,53.068592057761734,3.610108303249092,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,4,57.761732851985556,3,56.678700361010826,1.0830324909747304,8
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,5,56.678700361010826,4,57.761732851985556,-1.0830324909747304,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,6,54.151624548736464,5,56.678700361010826,-2.5270758122743615,12
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,7,54.151624548736464,6,54.151624548736464,0.0,14
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,8,54.51263537906137,7,54.151624548736464,0.36101083032490777,16
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,9,54.87364620938629,8,54.51263537906137,0.3610108303249149,18
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,55.5956678700361,9,54.87364620938629,0.7220216606498155,20
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,2,55.5956678700361,1,52.707581227436826,2.8880866425992764,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,3,55.95667870036101,2,55.5956678700361,0.36101083032490777,9
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,4,55.5956678700361,3,55.95667870036101,-0.36101083032490777,12
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,5,55.23465703971119,4,55.5956678700361,-0.3610108303249149,15
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,6,54.87364620938629,5,55.23465703971119,-0.36101083032490067,18
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,7,55.23465703971119,6,54.87364620938629,0.36101083032490067,21
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,8,55.5956678700361,7,55.23465703971119,0.3610108303249149,24
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,9,55.5956678700361,8,55.5956678700361,0.0,27
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,55.23465703971119,9,55.5956678700361,-0.3610108303249149,30
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,2,56.317689530685925,1,54.151624548736464,2.166064981949461,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,3,57.03971119133574,2,56.317689530685925,0.7220216606498155,15
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,4,57.03971119133574,3,57.03971119133574,0.0,20
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,5,56.678700361010826,4,57.03971119133574,-0.3610108303249149,25
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,6,57.03971119133574,5,56.678700361010826,0.3610108303249149,30
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,7,56.317689530685925,6,57.03971119133574,-0.7220216606498155,35
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,8,57.761732851985556,7,56.317689530685925,1.444043321299631,40
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,9,57.400722021660656,8,57.761732851985556,-0.36101083032490067,45
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,57.761732851985556,9,57.400722021660656,0.36101083032490067,50
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,2,58.48375451263538,1,58.12274368231047,0.36101083032490777,16
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,3,59.205776173285194,2,58.48375451263538,0.7220216606498155,24
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,4,55.23465703971119,3,59.205776173285194,-3.971119133574007,32
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,5,58.12274368231047,4,55.23465703971119,2.8880866425992835,40
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,6,60.28880866425993,5,58.12274368231047,2.166064981949461,48
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,7,61.371841155234655,6,60.28880866425993,1.0830324909747233,56
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,8,61.01083032490975,7,61.371841155234655,-0.36101083032490777,64
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,9,61.01083032490975,8,61.01083032490975,0.0,72
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,61.371841155234655,9,61.01083032490975,0.36101083032490777,80
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,2,53.068592057761734,1,47.292418772563174,5.77617328519856,2
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,3,46.20938628158845,2,53.068592057761734,-6.859205776173283,3
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,4,56.317689530685925,3,46.20938628158845,10.108303249097474,4
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,5,50.90252707581227,4,56.317689530685925,-5.415162454873652,5
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,6,54.151624548736464,5,50.90252707581227,3.2490974729241913,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,7,51.26353790613718,6,54.151624548736464,-2.8880866425992835,7
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,8,52.707581227436826,7,51.26353790613718,1.4440433212996453,8
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,9,51.985559566786996,8,52.707581227436826,-0.7220216606498298,9
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,51.985559566786996,9,51.985559566786996,0.0,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,2,52.34657039711191,1,54.151624548736464,-1.805054151624553,4
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,3,55.5956678700361,2,52.34657039711191,3.2490974729241913,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,4,56.317689530685925,3,55.5956678700361,0.7220216606498226,8
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,5,57.761732851985556,4,56.317689530685925,1.444043321299631,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,6,55.23465703971119,5,57.761732851985556,-2.5270758122743686,12
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,7,53.79061371841155,6,55.23465703971119,-1.4440433212996382,14
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,8,55.5956678700361,7,53.79061371841155,1.805054151624553,16
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,9,54.151624548736464,8,55.5956678700361,-1.4440433212996382,18
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,10,54.51263537906137,9,54.151624548736464,0.36101083032490777,20
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,2,56.317689530685925,1,52.707581227436826,3.610108303249099,6
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,3,55.5956678700361,2,56.317689530685925,-0.7220216606498226,9
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,4,54.51263537906137,3,55.5956678700361,-1.0830324909747304,12
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,5,54.151624548736464,4,54.51263537906137,-0.36101083032490777,15
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,6,54.51263537906137,5,54.151624548736464,0.36101083032490777,18
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,7,54.51263537906137,6,54.51263537906137,0.0,21
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,8,54.87364620938629,7,54.51263537906137,0.3610108303249149,24
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,9,55.5956678700361,8,54.87364620938629,0.7220216606498155,27
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,54.151624548736464,9,55.5956678700361,-1.4440433212996382,30
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,2,55.23465703971119,1,53.42960288808665,1.8050541516245389,10
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,3,55.23465703971119,2,55.23465703971119,0.0,15
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,4,55.5956678700361,3,55.23465703971119,0.3610108303249149,20
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,5,55.23465703971119,4,55.5956678700361,-0.3610108303249149,25
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,6,56.678700361010826,5,55.23465703971119,1.4440433212996382,30
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,7,55.5956678700361,6,56.678700361010826,-1.0830324909747233,35
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,8,56.678700361010826,7,55.5956678700361,1.0830324909747233,40
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,9,57.03971119133574,8,56.678700361010826,0.3610108303249149,45
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,57.400722021660656,9,57.03971119133574,0.3610108303249149,50
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,2,59.56678700361011,1,57.400722021660656,2.1660649819494537,16
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,3,57.03971119133574,2,59.56678700361011,-2.5270758122743686,24
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,4,55.23465703971119,3,57.03971119133574,-1.805054151624553,32
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,5,55.5956678700361,4,55.23465703971119,0.3610108303249149,40
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,6,56.678700361010826,5,55.5956678700361,1.0830324909747233,48
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,7,57.400722021660656,6,56.678700361010826,0.7220216606498298,56
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,8,57.761732851985556,7,57.400722021660656,0.36101083032490067,64
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,9,58.12274368231047,8,57.761732851985556,0.3610108303249149,72
nonlinear_flora,Nonlinear FLoRA Cumulative,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,59.56678700361011,9,58.12274368231047,1.4440433212996382,80
