Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Result source,Run status,Mean accuracy,Std accuracy,Seed count,Seeds,Max config rounds,Compute cost
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,3,score log,Complete,56.678700361010826,0.0,1,0,10,15
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,4,score log,Complete,57.761732851985556,0.0,1,0,10,20
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,5,score log,Complete,55.95667870036101,0.0,1,0,10,25
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,6,score log,Complete,56.317689530685925,0.0,1,0,10,30
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,7,score log,Complete,58.48375451263538,0.0,1,0,10,35
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,8,score log,Complete,57.03971119133574,0.0,1,0,10,40
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,9,score log,Complete,57.400722021660656,0.0,1,0,10,45
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,score log,Complete,58.12274368231047,0.0,1,0,10,50
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,1,score log,Complete,57.03971119133574,0.0,1,0,10,8
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,2,score log,Complete,58.48375451263538,0.0,1,0,10,16
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,3,score log,Complete,57.400722021660656,0.0,1,0,10,24
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,4,score log,Complete,57.761732851985556,0.0,1,0,10,32
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,5,score log,Complete,58.12274368231047,0.0,1,0,10,40
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,6,score log,Complete,58.12274368231047,0.0,1,0,10,48
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,7,score log,Complete,58.844765342960294,0.0,1,0,10,56
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,8,score log,Complete,58.844765342960294,0.0,1,0,10,64
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,9,score log,Complete,58.844765342960294,0.0,1,0,10,72
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,score log,Complete,60.64981949458483,0.0,1,0,10,80
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,1,score log,Complete,47.292418772563174,0.0,1,0,10,1
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,2,score log,Complete,52.707581227436826,0.0,1,0,10,2
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,3,score log,Complete,46.931407942238266,0.0,1,0,10,3
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,4,score log,Complete,54.51263537906137,0.0,1,0,10,4
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,5,score log,Complete,51.26353790613718,0.0,1,0,10,5
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,6,score log,Complete,54.51263537906137,0.0,1,0,10,6
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,7,score log,Complete,52.707581227436826,0.0,1,0,10,7
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,8,score log,Complete,53.42960288808665,0.0,1,0,10,8
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,9,score log,Complete,53.068592057761734,0.0,1,0,10,9
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,score log,Complete,53.79061371841155,0.0,1,0,10,10
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,1,score log,Complete,53.068592057761734,0.0,1,0,10,2
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,2,score log,Complete,51.985559566786996,0.0,1,0,10,4
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,3,score log,Complete,55.95667870036101,0.0,1,0,10,6
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,4,score log,Complete,56.317689530685925,0.0,1,0,10,8
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,5,score log,Complete,57.03971119133574,0.0,1,0,10,10
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,6,score log,Complete,54.87364620938629,0.0,1,0,10,12
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,7,score log,Complete,54.87364620938629,0.0,1,0,10,14
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,8,score log,Complete,55.95667870036101,0.0,1,0,10,16
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,2,9,score log,Complete,55.5956678700361,0.0,1,0,10,18
